interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,26.35361968203149,26.35361968203149,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.5771648682551732,0,0,0.0,0.0,-inf,-inf,0.3837910480797291,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,10.0,42,1.0,0.05
True,26.589023451483392,26.589023451483392,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.03749782047401523,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,43,1.0,0.05
True,26.589023451483392,26.589023451483392,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.03749782047401523,0,0,0.0,0.0,-inf,-inf,0.33245800295844674,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,10.0,43,1.0,0.05
True,26.589023451483392,26.589023451483392,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.03749782047401523,0,0,0.0,0.0,-inf,-inf,0.39116700645536184,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,10.0,43,1.0,0.05
True,26.55969111505182,26.55969111505182,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.3218348881012206,0,0,0.0,0.0,-inf,-inf,0.002541986759752035,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,44,1.0,0.05
True,26.55969111505182,26.559691115051823,3.552713678800501e-15,True,True,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,0.3218348881012224,0,0,0.0,0.0,-inf,-inf,0.3327499725855887,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,10.0,44,1.0,0.05
True,26.55969111505182,26.55969111505182,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.3218348881012206,0,0,0.0,0.0,-inf,-inf,0.38458401104435325,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,10.0,44,1.0,0.05
True,26.409490842978652,26.409490842978652,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.012575488457094641,1,1,0.021703379673531434,0.021703379673531434,-33.269452641667414,-33.269452641667414,0.0025830231606960297,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,45,1.0,0.05
True,26.409490842978652,26.409490842978656,3.552713678800501e-15,True,True,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,0.012575488457096566,1,1,0.021703379673531434,0.02170337967353144,-33.269452641667414,-33.26945264166741,0.34324999433010817,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,10.0,45,1.0,0.05
True,26.409490842978652,26.409490842978652,0.0,True,True,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,0.012575488457094641,1,1,0.021703379673531434,0.021703379673531427,-33.269452641667414,-33.269452641667414,0.3808750188909471,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,10.0,45,1.0,0.05
True,26.716422024915584,26.716422024915584,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.03101622202039678,3,3,0.023957073539124147,0.023957073539124147,-32.4113246801057,-32.4113246801057,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,46,1.0,0.05
True,26.716422024915584,26.71642202491558,-3.552713678800501e-15,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.0310162220203987,3,3,0.023957073539124147,0.023957073539124185,-32.4113246801057,-32.411324680105686,0.34333299845457077,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,10.0,46,1.0,0.05
True,26.716422024915584,26.71642202491558,-3.552713678800501e-15,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.03101622202039678,3,3,0.023957073539124147,0.02395707353912417,-32.4113246801057,-32.41132468010569,0.3896669950336218,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,10.0,46,1.0,0.05
True,27.360863738985366,27.360863738985366,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.4649075024779544,2,2,0.018077491607077792,0.018077491607077792,-34.85723662851967,-34.85723662851967,0.0025830231606960297,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,47,1.0,0.05
True,27.360863738985366,27.360863738985366,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.4649075024779544,2,2,0.018077491607077792,0.01807749160707782,-34.85723662851967,-34.85723662851966,0.3317079972475767,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,10.0,47,1.0,0.05
True,27.360863738985366,27.360863738985366,0.0,True,True,1500,1500,0,0,0.0,0.0,-9.643274665532877e-15,0.46490750247795254,2,2,0.018077491607077792,0.018077491607077795,-34.85723662851967,-34.85723662851967,0.3772919881157577,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,10.0,47,1.0,0.05
True,27.72563016136168,27.72563016136168,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,0.5303957710955582,0,0,0.0,0.0,-inf,-inf,0.0026249908842146397,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,10.0,48,1.0,0.05
