jammer,jsr_db,seed,target_position,algorithm,role,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,condition_number,regularization,diagnostics_json,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,exception_type,exception_message,target_only_response_change_db,target_only_response_change_is_finite,target_preservation_status,target_only_reference_peak_index,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db
NoiseProductJamming,20.0,6002,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,535,35,0.5316852980207617,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.9075933568638686, 4.5965962407099195, 4.428054329618667, 3.821883174901228, 3.785969958029271], ""candidate_separation"": 125, ""margin_confidence"": 0.06337059604152374, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 535, ""local_peak"": 2395.24631212133, ""observable_selection_score"": 4.9075933568638686, ""off_candidate_peak"": 130.60221357246843, ""stability_proxy"": 18.340013133025803}, {""center"": 782, ""local_peak"": 689.6756359405788, ""observable_selection_score"": 4.5965962407099195, ""off_candidate_peak"": 37.60496957870979, ""stability_proxy"": 18.340013133025458}, {""center"": 933, ""local_peak"": 350.9547691456982, ""observable_selection_score"": 4.428054329618667, ""off_candidate_peak"": 19.13601514895937, ""stability_proxy"": 18.340013133024986}, {""center"": 3265, ""local_peak"": 30.1501276874058, ""observable_selection_score"": 3.821883174901228, ""off_candidate_peak"": 1.643953440421081, ""stability_proxy"": 18.340013133014782}, {""center"": 1187, ""local_peak"": 25.981879914927685, ""observable_selection_score"": 3.785969958029271, ""off_candidate_peak"": 1.4166772796983764, ""stability_proxy"": 18.34001313301299}]}",PASS,,PASS,2.287291979882866,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,-1.3924285498225366,False,False,35,35,89,626,-12.194943858022793
NoiseProductJamming,20.0,6002,1500,Identity,IDENTITY_BASELINE,1500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,1500,0.0,False,False,35,35,2,2,-6.7502922658730125e-15
NoiseProductJamming,20.0,6002,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,1500,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,30.541833024471998,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,29.847670540311793,False,True,35,0,2,446,-0.4738030707833469
NoiseProductJamming,20.0,6002,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1535,35,0.5872918097268931,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.17458361945378656, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 1535, ""matched_response"": 2395.27026458445, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 221.9480407517689}, {""center"": 1062, ""matched_response"": 1977.0953122232659, ""normalized_peak"": 0.8254163805462122, ""relative_score"": 183.1995484666484}, {""center"": 1370, ""matched_response"": 1394.8730487656012, ""normalized_peak"": 0.5823447438853394, ""relative_score"": 129.25027494744177}, {""center"": 1242, ""matched_response"": 1328.6617801146788, ""normalized_peak"": 0.5547022395592527, ""relative_score"": 123.11507527079455}, {""center"": 1782, ""matched_response"": 689.682532696938, ""normalized_peak"": 0.28793516243002715, ""relative_score"": 63.90664516488688}]}",PASS,,PASS,0.6827919860370457,402382,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-1.2918217033659598,False,False,35,35,2,431,-12.197948847026982
NoiseProductJamming,20.0,6002,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,1500,1535,35,0.5048847530751833,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.9075933568638686, 4.859648593380477, 4.772495004062051, 4.760346141137753, 4.5965962407099195], ""candidate_separation"": 125, ""margin_confidence"": 0.009769506150366963, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 1535, ""local_peak"": 2395.24631212133, ""observable_selection_score"": 4.9075933568638686, ""off_candidate_peak"": 130.60221357246843, ""stability_proxy"": 18.340013133025803}, {""center"": 1062, ""local_peak"": 1977.0755414678515, ""observable_selection_score"": 4.859648593380477, ""off_candidate_peak"": 107.80120641831031, ""stability_proxy"": 18.34001313302577}, {""center"": 1370, ""local_peak"": 1394.8591001745997, ""observable_selection_score"": 4.772495004062051, ""off_candidate_peak"": 76.05551261371753, ""stability_proxy"": 18.340013133025703}, {""center"": 1242, ""local_peak"": 1328.6484936297427, ""observable_selection_score"": 4.760346141137753, ""off_candidate_peak"": 72.44534036004409, ""stability_proxy"": 18.34001313302569}, {""center"": 1782, ""local_peak"": 689.6756359405788, ""observable_selection_score"": 4.5965962407099195, ""off_candidate_peak"": 37.6049695787098, ""stability_proxy"": 18.340013133025455}]}",PASS,,PASS,2.1139169693924487,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-1.2918217033659598,False,False,35,35,2,431,-12.197948847026982
NoiseProductJamming,20.0,6002,3500,Identity,IDENTITY_BASELINE,3500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,3500,0.0,False,False,35,35,1,1,-6.7502922658730125e-15
NoiseProductJamming,20.0,6002,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,3500,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,30.324166000355035,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,3500,29.84643842846679,False,True,35,0,1,95,-0.4738030707833469
NoiseProductJamming,20.0,6002,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,3500,3535,35,0.5872918097268932,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.17458361945378684, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 3535, ""matched_response"": 2395.2702645844506, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 386.8805572774367}, {""center"": 3062, ""matched_response"": 1977.0953122232663, ""normalized_peak"": 0.8254163805462124, ""relative_score"": 319.33754929164354}, {""center"": 3370, ""matched_response"": 1394.873048765601, ""normalized_peak"": 0.5823447438853392, ""relative_score"": 225.29785904194625}, {""center"": 3242, ""matched_response"": 1328.6617801146785, ""normalized_peak"": 0.5547022395592525, ""relative_score"": 214.6035115637259}, {""center"": 3782, ""matched_response"": 689.6825326969381, ""normalized_peak"": 0.28793516243002715, ""relative_score"": 111.3965161006982}]}",PASS,,PASS,0.7387499790638685,402428,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-1.2930538152109605,False,False,35,35,1,85,-12.197948847026986
NoiseProductJamming,20.0,6002,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3535,35,0.5048847530751832,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.9075933568638686, 4.859648593380478, 4.772495004062051, 4.760346141137752, 4.5965962407099195], ""candidate_separation"": 125, ""margin_confidence"": 0.009769506150366782, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 3535, ""local_peak"": 2395.24631212133, ""observable_selection_score"": 4.9075933568638686, ""off_candidate_peak"": 130.60221357246843, ""stability_proxy"": 18.340013133025803}, {""center"": 3062, ""local_peak"": 1977.075541467852, ""observable_selection_score"": 4.859648593380478, ""off_candidate_peak"": 107.80120641831029, ""stability_proxy"": 18.34001313302578}, {""center"": 3370, ""local_peak"": 1394.8591001745997, ""observable_selection_score"": 4.772495004062051, ""off_candidate_peak"": 76.05551261371753, ""stability_proxy"": 18.340013133025703}, {""center"": 3242, ""local_peak"": 1328.6484936297425, ""observable_selection_score"": 4.760346141137752, ""off_candidate_peak"": 72.44534036004409, ""stability_proxy"": 18.340013133025685}, {""center"": 3782, ""local_peak"": 689.6756359405788, ""observable_selection_score"": 4.5965962407099195, ""off_candidate_peak"": 37.60496957870979, ""stability_proxy"": 18.340013133025458}]}",PASS,,PASS,2.2840419551357627,970512,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-1.2930538152109605,False,False,35,35,1,85,-12.197948847026986
NoiseProductJamming,20.0,6003,500,Identity,IDENTITY_BASELINE,500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,500,0.0,False,False,51,51,88,88,-3.857309866213149e-15
NoiseProductJamming,20.0,6003,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,30.790666991379112,400257328,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,25.035677538723405,False,True,51,0,88,625,-0.3951563411509097
NoiseProductJamming,20.0,6003,500,adapt_filter_fair,FAIR_PROTOTYPE_A,500,502,2,0.744646377236871,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.5183597654182707, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9709329890554714, ""topk_candidates"": [{""center"": 502, ""matched_response"": 2218.832726605894, ""normalized_peak"": 0.9709329890554714, ""relative_score"": 259.34227058624595}, {""center"": 692, ""matched_response"": 1068.6791149400763, ""normalized_peak"": 0.46764039261181484, ""relative_score"": 124.90967204211726}, {""center"": 888, ""matched_response"": 762.8891172185306, ""normalized_peak"": 0.3338305776803347, ""relative_score"": 89.16823404152547}, {""center"": 2599, ""matched_response"": 23.898779381422823, ""normalized_peak"": 0.010457801988109765, ""relative_score"": 2.7933442817471232}, {""center"": 1506, ""matched_response"": 23.11706830330527, ""normalized_peak"": 0.010115735159658275, ""relative_score"": 2.7019760936406043}]}",PASS,,PASS,0.6738749798387289,402428,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,25.034556096959015,False,True,51,2,88,629,-8.68584620905184e-05
NoiseProductJamming,20.0,6003,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,502,2,0.5041347254154642,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.888472949998139, 4.705954666560141, 4.621781830110873, 3.765880864445154, 3.7579061236279956], ""candidate_separation"": 125, ""margin_confidence"": 0.037336461775457, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9709329890554714, ""topk_candidates"": [{""center"": 502, ""local_peak"": 2218.8105385005097, ""observable_selection_score"": 4.888472949998139, ""off_candidate_peak"": 120.98194927161568, ""stability_proxy"": 18.34001313302579}, {""center"": 692, ""local_peak"": 1068.668428255794, ""observable_selection_score"": 4.705954666560141, ""off_candidate_peak"": 58.2697744273356, ""stability_proxy"": 18.340013133025625}, {""center"": 888, ""local_peak"": 762.8814884036467, ""observable_selection_score"": 4.621781830110873, ""off_candidate_peak"": 41.59656172927603, ""stability_proxy"": 18.3400131330255}, {""center"": 2599, ""local_peak"": 23.898540396018817, ""observable_selection_score"": 3.765880864445154, ""off_candidate_peak"": 1.3030819674269103, ""stability_proxy"": 18.340013133011865}, {""center"": 1506, ""local_peak"": 23.11683713493388, ""observable_selection_score"": 3.7579061236279956, ""off_candidate_peak"": 1.2604591374749907, ""stability_proxy"": 18.34001313301139}]}",PASS,,PASS,2.1219169721007347,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,25.034556096959015,False,True,51,2,88,629,-8.68584620905184e-05
NoiseProductJamming,20.0,6003,1500,Identity,IDENTITY_BASELINE,1500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,1500,0.0,False,False,51,51,0,0,-3.857309866213149e-15
NoiseProductJamming,20.0,6003,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,1500,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,30.83845804212615,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,25.08990991768311,False,True,51,0,0,442,-0.39515634115091175
NoiseProductJamming,20.0,6003,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1449,51,0.5368329650073551,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.07366593001471068, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 1449, ""matched_response"": 2284.5406109357186, ""normalized_peak"": 0.9999999999999996, ""relative_score"": 205.02805026757105}, {""center"": 1173, ""matched_response"": 2116.247802174763, ""normalized_peak"": 0.9263340699852887, ""relative_score"": 189.9244682655075}, {""center"": 1580, ""matched_response"": 1807.6453987634252, ""normalized_peak"": 0.7912511557511932, ""relative_score"": 162.22868173562938}, {""center"": 1299, ""matched_response"": 1346.437129067565, ""normalized_peak"": 0.5893688746973428, ""relative_score"": 120.83715126758861}, {""center"": 1008, ""matched_response"": 1066.2458304806814, ""normalized_peak"": 0.466722204620368, ""relative_score"": 95.69114362989643}]}",PASS,,PASS,0.7132089813239872,402428,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-11.464755423776326,False,False,51,51,0,454,-23.149975977121535
NoiseProductJamming,20.0,6003,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,1500,1449,51,0.5019528495262662,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.895765635726233, 4.876644248521351, 4.837259530484365, 4.7636660801429125, 4.705385323795838], ""candidate_separation"": 125, ""margin_confidence"": 0.00390569905253281, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 1449, ""local_peak"": 2284.517765758061, ""observable_selection_score"": 4.895765635726233, ""off_candidate_peak"": 124.56467447366195, ""stability_proxy"": 18.340013133025792}, {""center"": 1173, ""local_peak"": 2116.226639908364, ""observable_selection_score"": 4.876644248521351, ""off_candidate_peak"": 115.38850188157988, ""stability_proxy"": 18.34001313302579}, {""center"": 1580, ""local_peak"": 1807.6273224901997, ""observable_selection_score"": 4.837259530484365, ""off_candidate_peak"": 98.56194264305617, ""stability_proxy"": 18.340013133025757}, {""center"": 1299, ""local_peak"": 1346.4236648309175, ""observable_selection_score"": 4.7636660801429125, ""off_candidate_peak"": 73.41454202158303, ""stability_proxy"": 18.34001313302569}, {""center"": 1008, ""local_peak"": 1066.235168129, ""observable_selection_score"": 4.705385323795838, ""off_candidate_peak"": 58.137099488165994, ""stability_proxy"": 18.34001313302562}]}",PASS,,PASS,2.186249999795109,970512,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-11.464755423776326,False,False,51,51,0,454,-23.149975977121535
NoiseProductJamming,20.0,6003,3500,Identity,IDENTITY_BASELINE,3500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,3500,0.0,False,False,51,51,0,0,-3.857309866213149e-15
NoiseProductJamming,20.0,6003,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,3500,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.14112500427291,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,3500,25.088877657772848,False,True,51,0,0,94,-0.39515634115091175
NoiseProductJamming,20.0,6003,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,3500,3449,51,0.5368329650073551,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.07366593001471065, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 3449, ""matched_response"": 2284.5406109357186, ""normalized_peak"": 0.9999999999999996, ""relative_score"": 336.079651594899}, {""center"": 3173, ""matched_response"": 2116.2478021747634, ""normalized_peak"": 0.9263340699852889, ""relative_score"": 311.32203150114077}, {""center"": 3580, ""matched_response"": 1807.6453987634245, ""normalized_peak"": 0.791251155751193, ""relative_score"": 265.9234127489222}, {""center"": 3299, ""matched_response"": 1346.437129067565, ""normalized_peak"": 0.5893688746973428, ""relative_score"": 198.0748860691607}, {""center"": 3008, ""matched_response"": 1066.2458304806814, ""normalized_peak"": 0.466722204620368, ""relative_score"": 156.8558359204165}]}",PASS,,PASS,0.9304169798269868,402428,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-11.465787683686592,False,False,51,51,0,103,-23.14997597712154
NoiseProductJamming,20.0,6003,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3449,51,0.5019528495262663,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.895765635726233, 4.87664424852135, 4.837259530484366, 4.7636660801429125, 4.705385323795839], ""candidate_separation"": 125, ""margin_confidence"": 0.0039056990525329913, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 3449, ""local_peak"": 2284.517765758061, ""observable_selection_score"": 4.895765635726233, ""off_candidate_peak"": 124.56467447366195, ""stability_proxy"": 18.340013133025792}, {""center"": 3173, ""local_peak"": 2116.226639908364, ""observable_selection_score"": 4.87664424852135, ""off_candidate_peak"": 115.38850188157991, ""stability_proxy"": 18.340013133025785}, {""center"": 3580, ""local_peak"": 1807.6273224902004, ""observable_selection_score"": 4.837259530484366, ""off_candidate_peak"": 98.56194264305613, ""stability_proxy"": 18.34001313302577}, {""center"": 3299, ""local_peak"": 1346.4236648309175, ""observable_selection_score"": 4.7636660801429125, ""off_candidate_peak"": 73.41454202158305, ""stability_proxy"": 18.340013133025685}, {""center"": 3008, ""local_peak"": 1066.2351681290002, ""observable_selection_score"": 4.705385323795839, ""off_candidate_peak"": 58.137099488165994, ""stability_proxy"": 18.34001313302563}]}",PASS,,PASS,2.493124979082495,970512,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-11.465787683686592,False,False,51,51,0,103,-23.14997597712154
NoiseProductJamming,20.0,6004,500,Identity,IDENTITY_BASELINE,500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,500,0.0,False,False,95,95,88,88,-5.785964799319725e-15
NoiseProductJamming,20.0,6004,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.983832992613316,400257328,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,29.575537244917278,False,True,95,0,88,642,-6.60551408838895
NoiseProductJamming,20.0,6004,500,adapt_filter_fair,FAIR_PROTOTYPE_A,500,595,95,0.6126263577912088,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.22525271558241802, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 595, ""matched_response"": 1930.515211838553, ""normalized_peak"": 0.9999999999999996, ""relative_score"": 234.38774319388665}, {""center"": 753, ""matched_response"": 1495.66141789875, ""normalized_peak"": 0.7747472844175807, ""relative_score"": 181.59126754022904}, {""center"": 919, ""matched_response"": 247.56383208918177, ""normalized_peak"": 0.12823718278469862, ""relative_score"": 30.057223866447455}, {""center"": 2435, ""matched_response"": 24.756013242889562, ""normalized_peak"": 0.012823526637385478, ""relative_score"": 3.0056774683234737}, {""center"": 1079, ""matched_response"": 22.115531831314517, ""normalized_peak"": 0.011455766676012086, ""relative_score"": 2.6850912977462067}]}",PASS,,PASS,0.9452920057810843,402428,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,-13.063505311789639,False,False,95,95,88,620,-26.211027804853174
NoiseProductJamming,20.0,6004,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,595,95,0.5065689148475251,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.85369118351919, 4.789924215357733, 4.3411010896165125, 3.7743432000452444, 3.747302360393377], ""candidate_separation"": 125, ""margin_confidence"": 0.013137829695050632, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 595, ""local_peak"": 1930.4959068794844, ""observable_selection_score"": 4.85369118351919, ""off_candidate_peak"": 105.2614244535696, ""stability_proxy"": 18.340013133025767}, {""center"": 753, ""local_peak"": 1495.6464614341348, ""observable_selection_score"": 4.789924215357733, ""off_candidate_peak"": 81.55100274932934, ""stability_proxy"": 18.340013133025717}, {""center"": 919, ""local_peak"": 247.56135647561698, ""observable_selection_score"": 4.3411010896165125, ""off_candidate_peak"": 13.498428527830152, ""stability_proxy"": 18.34001313302458}, {""center"": 2435, ""local_peak"": 24.75576568523273, ""observable_selection_score"": 3.7743432000452444, ""off_candidate_peak"": 1.3498226803694906, ""stability_proxy"": 18.34001313301235}, {""center"": 1079, ""local_peak"": 22.115310678207706, ""observable_selection_score"": 3.747302360393377, ""off_candidate_peak"": 1.2058503185247655, ""stability_proxy"": 18.340013133010725}]}",PASS,,PASS,2.4084169999696314,970466,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,-13.063505311789639,False,False,95,95,88,620,-26.211027804853174
NoiseProductJamming,20.0,6004,1500,Identity,IDENTITY_BASELINE,1500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,1500,0.0,False,False,95,95,0,0,-5.785964799319725e-15
NoiseProductJamming,20.0,6004,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,1500,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,31.984958972316235,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,29.735871777176733,False,True,95,0,0,449,-6.60943522413883
NoiseProductJamming,20.0,6004,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1595,95,0.5126849482010704,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.02536989640214126, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 1595, ""matched_response"": 1930.515211838553, ""normalized_peak"": 0.9999999999999996, ""relative_score"": 182.40783887660555}, {""center"": 1347, ""matched_response"": 1881.5382409114507, ""normalized_peak"": 0.9746301035978581, ""relative_score"": 177.78017090136757}, {""center"": 1753, ""matched_response"": 1495.6614178987495, ""normalized_peak"": 0.7747472844175805, ""relative_score"": 141.31997782612976}, {""center"": 1134, ""matched_response"": 1230.3154881067148, ""normalized_peak"": 0.6372990383924539, ""relative_score"": 116.24834031130645}, {""center"": 999, ""matched_response"": 1118.3585051506457, ""normalized_peak"": 0.5793057201997186, ""relative_score"": 105.66990447048624}]}",PASS,,PASS,0.8304999792017043,402428,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-12.862314680571057,False,False,95,95,0,431,-26.214948940603055
