jammer,algorithm,jsr_db,seed,jammer_contract_status,jammer_comparable,requested_jsr_db,measured_jsr_db,jsr_error_db,jsr_status,legacy_components_available,interface_status,oracle_input_status,forbidden_keys_present,delta_sinr_db,pd_identity,pd_algorithm,peak_error_identity,peak_error_algorithm,false_peak_identity,false_peak_algorithm,target_only_response_change_db,target_preservation_status,runtime_ms,memory_usage_bytes,max_false_peak_db_after
FMNoiseAimedJam,Current_WLN,30.0,2029,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,1.6906038215910373,0.0,0.0,514,513,0,0,1.7542552869168084,TARGET_PRESERVED,2.1136249997653067,839453,-inf
FMNoiseAimedJam,Identity,10.0,2000,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2001,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2002,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,1,1,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2003,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2004,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2005,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2006,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,2,2,0.0,TARGET_PRESERVED,0.0,0,-27.713728184209447
FMNoiseAimedJam,Identity,10.0,2007,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,1,1,0.0,TARGET_PRESERVED,0.0,0,-23.7401803774004
FMNoiseAimedJam,Identity,10.0,2008,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2009,UNIFIED_JSR_PASS,True,10.0,10.000000000000002,1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2010,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2011,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2012,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,1,1,0.0,TARGET_PRESERVED,0.0,0,-28.16093917085101
FMNoiseAimedJam,Identity,10.0,2013,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2014,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,1,1,1,1,0.0,TARGET_PRESERVED,0.0,0,-26.32897851290476
FMNoiseAimedJam,Identity,10.0,2015,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2016,UNIFIED_JSR_PASS,True,10.0,10.000000000000002,1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2017,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2018,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,2,2,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2019,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,1,1,0.0,TARGET_PRESERVED,0.0,0,-29.865639325424276
FMNoiseAimedJam,Identity,10.0,2020,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,2,2,0.0,TARGET_PRESERVED,0.0,0,-29.087220807700184
FMNoiseAimedJam,Identity,10.0,2021,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2022,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,1,1,0.0,TARGET_PRESERVED,0.0,0,-29.340277187974525
FMNoiseAimedJam,Identity,10.0,2023,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2024,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-31.62864743181582
FMNoiseAimedJam,Identity,10.0,2025,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,1,1,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2026,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-29.33637609201086
FMNoiseAimedJam,Identity,10.0,2027,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2028,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,0,0,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,10.0,2029,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2000,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,249,249,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2001,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,608,608,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2002,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,462,462,1,1,0.0,TARGET_PRESERVED,0.0,0,-30.129594075107825
FMNoiseAimedJam,Identity,20.0,2003,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,72,72,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2004,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,15,15,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2005,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,418,418,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2006,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,417,417,1,1,0.0,TARGET_PRESERVED,0.0,0,-29.0514984791509
FMNoiseAimedJam,Identity,20.0,2007,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,158,158,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2008,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2009,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,325,325,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2010,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,286,286,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2011,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,1.0,1.0,165,165,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2012,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,351,351,1,1,0.0,TARGET_PRESERVED,0.0,0,-28.615130053817957
FMNoiseAimedJam,Identity,20.0,2013,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,2,2,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2014,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,180,180,1,1,0.0,TARGET_PRESERVED,0.0,0,-28.43415210819893
FMNoiseAimedJam,Identity,20.0,2015,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,1,1,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2016,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,147,147,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2017,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,163,163,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2018,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,163,163,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2019,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,281,281,1,1,0.0,TARGET_PRESERVED,0.0,0,-31.04329599389458
FMNoiseAimedJam,Identity,20.0,2020,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,618,618,2,2,0.0,TARGET_PRESERVED,0.0,0,-31.27694502749224
FMNoiseAimedJam,Identity,20.0,2021,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,440,440,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2022,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,103,103,1,1,0.0,TARGET_PRESERVED,0.0,0,-30.510280043944764
FMNoiseAimedJam,Identity,20.0,2023,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,2,2,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2024,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,72,72,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2025,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,315,315,1,1,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2026,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,400,400,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2027,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,549,549,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2028,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,298,298,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,20.0,2029,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,513,513,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2000,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,249,249,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2001,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,608,608,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2002,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,462,462,1,1,0.0,TARGET_PRESERVED,0.0,0,-37.73673817840621
FMNoiseAimedJam,Identity,30.0,2003,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,73,73,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2004,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,465,465,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2005,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,418,418,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2006,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,417,417,1,1,0.0,TARGET_PRESERVED,0.0,0,-33.51106353092725
FMNoiseAimedJam,Identity,30.0,2007,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,158,158,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2008,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,509,509,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2009,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,325,325,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2010,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,286,286,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2011,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,165,165,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2012,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,351,351,1,1,0.0,TARGET_PRESERVED,0.0,0,-32.784770887459864
FMNoiseAimedJam,Identity,30.0,2013,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,282,282,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2014,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,180,180,1,1,0.0,TARGET_PRESERVED,0.0,0,-36.89569459917999
FMNoiseAimedJam,Identity,30.0,2015,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,14,14,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2016,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,147,147,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2017,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,163,163,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2018,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,163,163,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2019,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,281,281,1,1,0.0,TARGET_PRESERVED,0.0,0,-36.99669582665513
FMNoiseAimedJam,Identity,30.0,2020,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,618,618,2,2,0.0,TARGET_PRESERVED,0.0,0,-36.5414651042234
FMNoiseAimedJam,Identity,30.0,2021,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,440,440,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2022,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,104,104,1,1,0.0,TARGET_PRESERVED,0.0,0,-35.8070191727971
FMNoiseAimedJam,Identity,30.0,2023,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,3,3,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2024,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,72,72,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2025,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,315,315,1,1,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2026,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,400,400,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2027,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,549,549,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2028,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,298,298,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,Identity,30.0,2029,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,PASS,,0.0,0.0,0.0,514,514,0,0,0.0,TARGET_PRESERVED,0.0,0,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2000,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.2682514499443442,1.0,0.0,0,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.06325005274266,839580,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2001,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.4365084112396538,1.0,0.0,0,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.0841669756919146,839784,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2002,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.7359954132083253,1.0,0.0,1,2,1,0,2.8848812761919667,TARGET_PRESERVED,2.0800000056624413,839257,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2003,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.16427636250366,1.0,1.0,0,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.5343330344185233,839331,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2004,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.2040114439805265,0.0,0.0,1,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.1592919947579503,839208,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2005,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.694028163505397,0.0,0.0,0,1,0,0,2.8848812761919667,TARGET_PRESERVED,2.271917008329183,839162,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2006,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.2347989719556658,1.0,1.0,1,1,2,1,2.8848812761919667,TARGET_PRESERVED,2.0571249770000577,839158,-28.308503807949606
FMNoiseAimedJam,WLN_p10_o6,10.0,2007,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.3004518754550674,1.0,1.0,1,1,1,1,2.8848812761919667,TARGET_PRESERVED,2.1802500123158097,839184,-23.888354205406355
FMNoiseAimedJam,WLN_p10_o6,10.0,2008,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.0465148783359517,1.0,1.0,1,1,0,0,2.8848812761919667,TARGET_PRESERVED,2.1328330039978027,839331,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2009,UNIFIED_JSR_PASS,True,10.0,10.000000000000002,1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.226143191335165,1.0,0.0,0,1,0,0,2.8848812761919667,TARGET_PRESERVED,2.196791989263147,839259,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2010,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.1291632708760737,1.0,1.0,0,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.3294579586945474,839303,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2011,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.1169631078789664,1.0,1.0,1,1,0,0,2.8848812761919667,TARGET_PRESERVED,2.0727500086650252,839395,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2012,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.2097982704192347,1.0,0.0,0,0,1,1,2.8848812761919667,TARGET_PRESERVED,2.0882919779978693,839211,-28.733962464921042
FMNoiseAimedJam,WLN_p10_o6,10.0,2013,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,0.957330768197501,1.0,1.0,1,1,0,0,2.8848812761919667,TARGET_PRESERVED,2.1118340082466602,839329,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2014,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.4188088642882946,0.0,0.0,1,1,1,1,2.8848812761919667,TARGET_PRESERVED,2.0821659709326923,839299,-26.904180965153227
FMNoiseAimedJam,WLN_p10_o6,10.0,2015,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.0911390200197566,0.0,0.0,0,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.3525829892605543,839377,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2016,UNIFIED_JSR_PASS,True,10.0,10.000000000000002,1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.0062372528285835,1.0,1.0,0,0,0,0,2.8848812761919667,TARGET_PRESERVED,2.1260420326143503,839303,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2017,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.318665025587471,1.0,1.0,1,1,0,0,2.8848812761919667,TARGET_PRESERVED,2.200666000135243,839215,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2018,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.3458819073811128,1.0,1.0,2,2,0,0,2.8848812761919667,TARGET_PRESERVED,2.167792001273483,839451,-inf
FMNoiseAimedJam,WLN_p10_o6,10.0,2019,UNIFIED_JSR_PASS,True,10.0,9.999999999999998,-1.7763568394002505e-15,unified/pass,True,PASS,PASS,,1.4295931911130673,1.0,1.0,0,1,1,1,2.8848812761919667,TARGET_PRESERVED,2.1529580117203295,839211,-30.467792384192073
FMNoiseAimedJam,WLN_p10_o6,10.0,2020,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,PASS,,1.3002597822309845,1.0,1.0,1,1,2,1,2.8848812761919667,TARGET_PRESERVED,2.221125003416091,839436,-29.700963130251964
