jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,candidate_design,fit_function_name,dispatch_status,candidate_params_json,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
FMZuse,10.0,9227,3500,3500,A_k3_c0.8_r0.001,3500,0,0.878876304763678,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.3822557914839,True,True,True,0,0,0,91,-8.685885306163955e-06,0.5723750218749046,80000
FMZuse,10.0,9227,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9227,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.350376391032675,True,True,True,0,0,0,15,-8.68584620963044e-05,25.242500007152557,400257328
FMZuse,10.0,9227,4000,4000,A_k3_c0.8_r0.001,4000,0,0.8797214511633812,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.350376391032675,True,True,True,0,0,0,14,-8.68588530327097e-06,0.5511660128831863,80000
FMZuse,10.0,9228,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,2,2,-9.643274665532877e-15,0.0,0
FMZuse,10.0,9228,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.541498163128054,True,True,True,1,0,2,522,-0.02993012716546583,25.427167012821883,400257328
FMZuse,10.0,9228,1000,1000,A_k3_c0.8_r0.001,999,1,0.9252987105971132,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.544253150544925,True,True,True,1,1,2,537,-8.685885304235298e-06,0.5362500087358057,80000
FMZuse,10.0,9228,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,2,2,-9.643274665532877e-15,0.0,0
FMZuse,10.0,9228,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.957709760917556,True,True,True,0,0,2,444,-8.685846209823309e-05,24.846334010362625,400257328
FMZuse,10.0,9228,1500,1500,A_k3_c0.8_r0.001,1500,0,0.8956868068725671,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.957709760917556,True,True,True,0,0,2,454,-8.685885306163955e-06,0.512917002197355,80000
FMZuse,10.0,9228,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9228,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.31750918998219,True,True,True,0,0,0,275,-8.68584620963044e-05,25.802374992053956,400257328
FMZuse,10.0,9228,2500,2500,A_k3_c0.8_r0.001,2500,0,0.8759519430529356,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.31750918998219,True,True,True,0,0,0,270,-8.685885305199628e-06,0.5607919883914292,80000
FMZuse,10.0,9228,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,2,2,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9228,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.371560953250047,True,True,True,0,0,2,93,-8.685846209823309e-05,25.237208988983184,400257328
FMZuse,10.0,9228,3500,3500,A_k3_c0.8_r0.001,3500,0,0.8750197833061715,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.371560953250047,True,True,True,0,0,2,97,-8.685885304235298e-06,0.5343750235624611,80000
FMZuse,10.0,9228,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,3,3,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9228,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.2879190463062,True,True,True,0,0,3,15,-8.685846209823309e-05,25.712457951158285,400257328
FMZuse,10.0,9228,4000,4000,A_k3_c0.8_r0.001,4000,0,0.8760304005991841,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.2879190463062,True,True,True,0,0,3,12,-8.685885306163955e-06,0.5605419864878058,80000
FMZuse,10.0,9229,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
FMZuse,10.0,9229,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,14.535024327960649,True,True,True,0,0,0,524,-8.68584620963044e-05,26.167500007431954,400257328
FMZuse,10.0,9229,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9199668820032698,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,14.535024327960649,True,True,True,0,0,0,526,-8.685885306163955e-06,0.5483750137500465,80000
FMZuse,10.0,9229,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9229,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.701541254483839,True,True,True,0,0,0,453,-8.685846209726874e-05,25.061999971512705,400257328
FMZuse,10.0,9229,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9089580443829548,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.701541254483839,True,True,True,0,0,0,450,-8.68588530327097e-06,0.5256669828668237,80000
FMZuse,10.0,9229,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9229,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.94704023844919,True,True,True,0,0,0,280,-8.685846209726874e-05,24.62891599861905,400257328
FMZuse,10.0,9229,2500,2500,A_k3_c0.8_r0.001,2500,0,0.8693850711501707,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.94704023844919,True,True,True,0,0,0,271,-8.685885305199628e-06,0.5054579814895988,80000
FMZuse,10.0,9229,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9229,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.849538191307424,True,True,True,0,0,0,95,-8.685846209726874e-05,26.140666974242777,400257328
FMZuse,10.0,9229,3500,3500,A_k3_c0.8_r0.001,3500,0,0.8699910965386102,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.849538191307424,True,True,True,0,0,0,100,-8.685885304235298e-06,0.5373750464059412,80000
FMZuse,10.0,9229,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9229,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.936583706749278,True,True,True,0,0,0,12,-8.68584620963044e-05,25.770375039428473,400257328
FMZuse,10.0,9229,4000,4000,A_k3_c0.8_r0.001,4000,0,0.8688580925643642,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.936583706749278,True,True,True,0,0,0,15,-8.68588530327097e-06,0.5373340100049973,80000
FMZuse,10.0,9230,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9230,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.531316608986625,True,True,True,0,0,1,530,-8.685846209823309e-05,25.539457972627133,400257328
FMZuse,10.0,9230,1000,1000,A_k3_c0.8_r0.001,1000,0,0.926168751202738,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.531316608986618,True,True,True,0,0,1,546,-8.685885308092612e-06,0.5546250031329691,80000
FMZuse,10.0,9230,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-7.7146197324263e-15,0.0,0
FMZuse,10.0,9230,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.042702620740734,True,True,True,0,0,1,450,-8.685846209534007e-05,25.32362495549023,400257328
FMZuse,10.0,9230,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9075724404844084,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.042702620740734,True,True,True,0,0,1,439,-8.685885302306642e-06,0.5354580353014171,80000
FMZuse,10.0,9230,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9230,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.317996023602127,True,True,True,0,0,1,275,-8.685846209726874e-05,25.48545802710578,400257328
FMZuse,10.0,9230,2500,2500,A_k3_c0.8_r0.001,2500,0,0.873379933189436,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.317996023602127,True,True,True,0,0,1,273,-8.68588530327097e-06,0.5567920161411166,80000
FMZuse,10.0,9230,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9230,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.322173894322333,True,True,True,0,0,0,98,-8.685846209534007e-05,26.104959018994123,400257328
FMZuse,10.0,9230,3500,3500,A_k3_c0.8_r0.001,3500,0,0.8730292493390925,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.322173894322333,True,True,True,0,0,0,100,-8.68588530327097e-06,0.5282919737510383,80000
FMZuse,10.0,9230,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9230,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.494448092233291,True,True,True,0,0,1,13,-8.68584620963044e-05,25.118707970250398,400257328
FMZuse,10.0,9230,4000,4000,A_k3_c0.8_r0.001,4000,0,0.870576683285758,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.494448092233291,True,True,True,0,0,1,12,-8.685885306163955e-06,0.5268749664537609,80000
FMZuse,10.0,9231,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9231,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.606799858020448,True,True,True,0,0,1,537,-8.68584620963044e-05,24.180374981369823,400257328
FMZuse,10.0,9231,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9282162215304001,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.606799858020448,True,True,True,0,0,1,535,-8.685885302306642e-06,0.5359589704312384,80000
FMZuse,10.0,9231,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9231,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.851682602176869,True,True,True,0,0,1,454,-8.685846209726874e-05,24.274958996102214,400257328
FMZuse,10.0,9231,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9053349545493665,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.851682602176869,True,True,True,0,0,1,445,-8.685885305199628e-06,0.514000013936311,80000
FMZuse,10.0,9231,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9231,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.9886218932891,True,True,True,0,0,1,266,-8.685846209823309e-05,24.10641696769744,400257328
FMZuse,10.0,9231,2500,2500,A_k3_c0.8_r0.001,2500,0,0.8700418400871778,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.9886218932891,True,True,True,0,0,1,275,-8.685885307128283e-06,0.5578749696724117,80000
FMZuse,10.0,9231,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9231,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.888123119575205,True,True,True,0,0,1,100,-8.685846209823309e-05,24.284874962177128,400257328
FMZuse,10.0,9231,3500,3500,A_k3_c0.8_r0.001,3500,0,0.8719743231448776,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.888123119575205,True,True,True,0,0,1,100,-8.685885307128283e-06,0.5094580119475722,80000
FMZuse,10.0,9231,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9231,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.80876430182455,True,True,True,0,0,0,13,-8.685846209534007e-05,24.417041975539178,400257328
FMZuse,10.0,9231,4000,4000,A_k3_c0.8_r0.001,4000,0,0.8730582357399639,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.80876430182455,True,True,True,0,0,0,15,-8.68588530327097e-06,0.519749999511987,80000
FMZuse,10.0,9232,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-7.7146197324263e-15,0.0,0
FMZuse,10.0,9232,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.877243666435454,True,True,True,0,0,0,543,-8.685846209534007e-05,24.658041016664356,400257328
FMZuse,10.0,9232,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9290042132326897,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.877243666435454,True,True,True,0,0,0,533,-8.685885305199628e-06,0.5104169831611216,80000
FMZuse,10.0,9232,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9232,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.753648722856546,True,True,True,0,0,0,452,-8.685846209726874e-05,24.4848330039531,400257328
FMZuse,10.0,9232,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9028491909705866,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.75364872285654,True,True,True,0,0,0,454,-8.685885308092612e-06,0.48866699216887355,80000
FMZuse,10.0,9232,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
FMZuse,10.0,9232,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.571984115736957,True,True,True,0,0,0,272,-8.685846209919741e-05,25.28420800808817,400257328
