jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
NoiseProductJamming,0.0,9105,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9105,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.561419768575817,True,True,True,0,0,0,534,-8.685846209726874e-05,23.766583995893598,400257328
NoiseProductJamming,0.0,9105,1000,1000,B_k3_c0.8_r0.001,1000,0,0.9189639593756724,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.561419768575817,True,True,True,0,0,0,539,-8.685885299413656e-06,0.5336670437827706,80000
NoiseProductJamming,0.0,9105,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9105,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.60304057107911,True,True,True,0,0,0,441,-8.685846209726874e-05,23.8027079612948,400257328
NoiseProductJamming,0.0,9105,1500,1500,B_k3_c0.8_r0.001,1500,0,0.9202026645754962,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.60304057107911,True,True,True,0,0,0,448,-8.685885305199628e-06,0.4977920325472951,80000
NoiseProductJamming,0.0,9105,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9105,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.568975018821341,True,True,True,0,0,0,276,-8.685846209726874e-05,23.63733301172033,400257328
NoiseProductJamming,0.0,9105,2500,2500,B_k3_c0.8_r0.001,2500,0,0.9219473692826559,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.568975018821341,True,True,True,0,0,0,277,-8.68588530327097e-06,0.504166993778199,80000
NoiseProductJamming,0.0,9105,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9105,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.542867825313053,True,True,True,0,0,0,89,-8.685846209726874e-05,23.711875022854656,400257328
NoiseProductJamming,0.0,9105,3500,3500,B_k3_c0.8_r0.001,3500,0,0.9220458302421152,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.542867825313053,True,True,True,0,0,0,100,-8.685885305199628e-06,0.5060419789515436,80000
NoiseProductJamming,0.0,9105,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9105,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.562250049445112,True,True,True,0,0,0,17,-8.685846209919741e-05,23.71237496845424,400257328
NoiseProductJamming,0.0,9105,4000,4000,B_k3_c0.8_r0.001,4000,0,0.920892073397011,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.562250049445112,True,True,True,0,0,0,17,-8.685885305199628e-06,0.4825830110348761,80000
NoiseProductJamming,0.0,9106,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9106,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.388409364984224,True,True,True,1,0,0,528,-0.060901442930985955,24.191791017074138,400257328
NoiseProductJamming,0.0,9106,1000,1000,B_k3_c0.8_r0.001,1001,1,0.9341960921064463,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.391164352401095,True,True,True,1,1,0,536,-8.685885301342313e-06,0.4938750062137842,80000
NoiseProductJamming,0.0,9106,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9106,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.326354922631662,True,True,True,1,0,0,461,-0.02814379455492639,24.062666983809322,400257328
NoiseProductJamming,0.0,9106,1500,1500,B_k3_c0.8_r0.001,1501,1,0.9368256721826039,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.329109910048526,True,True,True,1,1,0,441,-8.685885306163955e-06,0.5010410095565021,80000
NoiseProductJamming,0.0,9106,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9106,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.156250667389514,True,True,True,1,0,0,283,-0.038761745878181174,23.72887503588572,400257328
NoiseProductJamming,0.0,9106,2500,2500,B_k3_c0.8_r0.001,2501,1,0.9364129240203288,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.159005654806386,True,True,True,1,1,0,275,-8.685885304235298e-06,0.4979170043952763,80000
NoiseProductJamming,0.0,9106,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9106,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.269563101865522,True,True,True,1,0,0,98,-0.036226088222686186,23.74270901782438,400257328
NoiseProductJamming,0.0,9106,3500,3500,B_k3_c0.8_r0.001,3501,1,0.9385597596693203,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.272318089282393,True,True,True,1,1,0,93,-8.685885302306642e-06,0.5271669942885637,80000
NoiseProductJamming,0.0,9106,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9106,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.254775095823053,True,True,True,1,0,0,14,-0.04912043827545066,23.538791050668806,400257328
NoiseProductJamming,0.0,9106,4000,4000,B_k3_c0.8_r0.001,4001,1,0.93858518680446,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.25753916575253,True,True,True,1,1,0,16,-8.68588530327097e-06,0.4813339910469949,80000
NoiseProductJamming,0.0,9107,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9107,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.657975336216335,True,True,True,0,0,1,527,-8.685846209534007e-05,24.6195420040749,400257328
NoiseProductJamming,0.0,9107,1000,1000,B_k3_c0.8_r0.001,1000,0,0.9330796305656851,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.657975336216335,True,True,True,0,0,1,547,-8.685885305199628e-06,0.5412079626694322,80000
NoiseProductJamming,0.0,9107,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9107,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.634785380032106,True,True,True,0,0,1,447,-8.685846209823309e-05,25.201958022080362,400257328
NoiseProductJamming,0.0,9107,1500,1500,B_k3_c0.8_r0.001,1500,0,0.9338904720961179,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.634785380032106,True,True,True,0,0,1,440,-8.685885304235298e-06,0.5511249764822423,80000
NoiseProductJamming,0.0,9107,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9107,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.608519034965159,True,True,True,0,0,1,275,-8.68584620963044e-05,24.890708969905972,400257328
NoiseProductJamming,0.0,9107,2500,2500,B_k3_c0.8_r0.001,2500,0,0.9360269655313604,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.608519034965159,True,True,True,0,0,1,276,-8.685885304235298e-06,0.5220829625613987,80000
NoiseProductJamming,0.0,9107,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9107,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.637180495118695,True,True,True,0,0,0,95,-8.685846209823309e-05,25.90395900188014,400257328
NoiseProductJamming,0.0,9107,3500,3500,B_k3_c0.8_r0.001,3500,0,0.9328438466980724,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.637180495118695,True,True,True,0,0,0,101,-8.68588530327097e-06,0.5144169554114342,80000
NoiseProductJamming,0.0,9107,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9107,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,12.6643376045472,True,True,True,0,0,0,13,-8.685846209726874e-05,25.59816703433171,400257328
NoiseProductJamming,0.0,9107,4000,4000,B_k3_c0.8_r0.001,4000,0,0.932506159852639,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,12.6643376045472,True,True,True,0,0,0,17,-8.685885305199628e-06,0.5626669735647738,80000
NoiseProductJamming,0.0,9108,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9108,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.262283161465163,True,True,True,0,0,0,556,-8.685846209726874e-05,25.452167028561234,400257328
NoiseProductJamming,0.0,9108,1000,1000,B_k3_c0.8_r0.001,1000,0,0.936248653851022,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.262283161465163,True,True,True,0,0,0,536,-8.685885304235298e-06,0.5747500108554959,80000
NoiseProductJamming,0.0,9108,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9108,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.206913672752947,True,True,True,0,0,0,445,-8.685846209726874e-05,25.62750002834946,400257328
NoiseProductJamming,0.0,9108,1500,1500,B_k3_c0.8_r0.001,1500,0,0.9345328905189001,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.206913672752947,True,True,True,0,0,0,456,-8.685885304235298e-06,0.5487919552251697,80000
NoiseProductJamming,0.0,9108,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9108,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.102299963569251,True,True,True,0,0,0,274,-8.685846209919741e-05,25.02008300507441,400257328
NoiseProductJamming,0.0,9108,2500,2500,B_k3_c0.8_r0.001,2500,0,0.9333035832928899,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.102299963569251,True,True,True,0,0,0,273,-8.685885306163955e-06,0.5678750458173454,80000
NoiseProductJamming,0.0,9108,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9108,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.142277971131513,True,True,True,0,0,0,98,-8.685846209726874e-05,23.9399159909226,400257328
NoiseProductJamming,0.0,9108,3500,3500,B_k3_c0.8_r0.001,3500,0,0.9362823813160142,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.142277971131513,True,True,True,0,0,0,93,-8.685885302306642e-06,0.5256670410744846,80000
NoiseProductJamming,0.0,9108,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9108,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,13.097174943678908,True,True,True,0,0,0,14,-8.685846209726874e-05,23.710459005087614,400257328
NoiseProductJamming,0.0,9108,4000,4000,B_k3_c0.8_r0.001,4000,0,0.9371794749868954,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,13.097174943678908,True,True,True,0,0,0,20,-8.685885304235298e-06,0.5157910054549575,80000
NoiseProductJamming,0.0,9109,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,2,2,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9109,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.730195283398267,True,True,True,1,0,2,536,-0.25115615385134205,24.41958402050659,400257328
NoiseProductJamming,0.0,9109,1000,1000,B_k3_c0.8_r0.001,999,1,0.9468426062330815,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.732950270815138,True,True,True,1,1,2,528,-8.68588530327097e-06,0.5569999921135604,80000
NoiseProductJamming,0.0,9109,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,2,2,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9109,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.656491678868967,True,True,True,1,0,2,450,-0.2751196224194549,23.783500015269965,400257328
NoiseProductJamming,0.0,9109,1500,1500,B_k3_c0.8_r0.001,1499,1,0.9510056744419823,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.659246666285839,True,True,True,1,1,2,457,-8.685885302306642e-06,0.4974170005880296,80000
NoiseProductJamming,0.0,9109,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2,2,2,2,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9109,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.60805954719838,True,True,True,2,0,2,275,-0.28666393316497885,23.69079098571092,400257328
NoiseProductJamming,0.0,9109,2500,2500,B_k3_c0.8_r0.001,2498,2,0.9499770671778329,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.606948988643119,True,True,True,2,2,2,278,-8.685885304235298e-06,0.49062498146668077,80000
NoiseProductJamming,0.0,9109,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9109,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.575720123367788,True,True,True,1,0,0,98,-0.2734594458425068,23.833665996789932,400257328
NoiseProductJamming,0.0,9109,3500,3500,B_k3_c0.8_r0.001,3499,1,0.9470313769898504,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.578475110784659,True,True,True,1,1,0,94,-8.68588530327097e-06,0.5182080203667283,80000
NoiseProductJamming,0.0,9109,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9109,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.643088015669246,True,True,True,1,0,0,18,-0.2561689368087194,23.75658298842609,400257328
NoiseProductJamming,0.0,9109,4000,4000,B_k3_c0.8_r0.001,3999,1,0.9486013126948981,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.645843003086117,True,True,True,1,1,0,15,-8.685885304235298e-06,0.5272499984130263,80000
NoiseProductJamming,0.0,9110,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9110,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.848113910076119,True,True,True,1,0,0,544,-0.09827145100015658,23.895208025351167,400257328
NoiseProductJamming,0.0,9110,1000,1000,B_k3_c0.8_r0.001,999,1,0.9397953429255514,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.85086889749299,True,True,True,1,1,0,536,-8.685885305199628e-06,0.5326659884303808,80000
NoiseProductJamming,0.0,9110,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-8.678947198979587e-15,0.0,0
NoiseProductJamming,0.0,9110,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.63589265689038,True,True,True,1,0,0,452,-0.08331788127042702,23.582708032336086,400257328
NoiseProductJamming,0.0,9110,1500,1500,B_k3_c0.8_r0.001,1499,1,0.9391234826191723,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,11.638647644307245,True,True,True,1,1,0,451,-8.68588530327097e-06,0.49999996554106474,80000
NoiseProductJamming,0.0,9110,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1,1,0,0,-9.643274665532877e-15,0.0,0
NoiseProductJamming,0.0,9110,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,11.816006806318875,True,True,True,1,0,0,270,-0.0772935276121112,23.75508297700435,400257328
