case_id,jammer,jsr_db,seed,target_position,strategy,mask,order,target_only_response_change_db,target_preservation_status,mask_min,mask_max,mask_mean
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_target_optimum,oracle_jammer_rejection,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_target_optimum,oracle_ratio,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_target_optimum,oracle_soft_wiener,0.9,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_jammer_optimum,oracle_target_protection,-1.0,-0.8538978297862403,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_jammer_optimum,oracle_jammer_rejection,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_jammer_optimum,oracle_ratio,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,true_jammer_optimum,oracle_soft_wiener,-1.0,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,received_only_optimum,oracle_target_protection,0.98,-0.8600338437175724,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,received_only_optimum,oracle_jammer_rejection,0.98,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,received_only_optimum,oracle_ratio,0.98,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,received_only_optimum,oracle_soft_wiener,0.98,-8.678947198979587e-15,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862403,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=2500,SMSP,0.0,10101,2500,fixed_theoretical_target_order,oracle_ratio,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
